customer_id,first_purchase_date,last_purchase_date,tenure_days,days_since_last_purchase,churn_flag
14370,2010-02-01,2010-09-15,226,450,1
14371,2011-02-17,2011-02-17,0,295,1
14372,2010-04-19,2010-09-22,156,443,1
14373,2010-12-16,2010-12-16,0,358,1
14374,2010-06-16,2010-06-16,0,541,1
14375,2010-06-16,2011-06-07,356,185,1
14376,2010-01-25,2010-01-25,0,683,1
14377,2011-03-22,2011-06-01,71,191,1
14378,2010-03-28,2010-03-28,0,621,1
14379,2010-08-16,2011-10-26,436,44,0
14380,2010-01-26,2010-01-26,0,682,1
14381,2010-09-14,2011-10-18,399,52,0
14382,2010-11-14,2011-11-13,364,26,0
14383,2011-06-29,2011-11-01,125,38,0
14384,2010-07-27,2010-07-27,0,500,1
14385,2011-11-16,2011-11-30,14,9,0
14386,2011-02-16,2011-02-16,0,296,1
14387,2011-08-22,2011-11-07,77,32,0
14388,2010-01-20,2011-11-29,678,10,0
14389,2010-04-28,2011-10-05,525,65,0
14390,2010-10-10,2011-11-29,415,10,0
14391,2010-05-12,2010-05-12,0,576,1
14392,2010-10-03,2010-10-03,0,432,1
14393,2011-05-05,2011-05-05,0,218,1
14394,2010-05-24,2010-05-24,0,564,1
14395,2010-04-18,2011-12-07,598,2,0
14396,2009-12-02,2011-10-05,672,65,0
14397,2011-05-10,2011-12-07,211,2,0
14398,2010-06-30,2010-11-03,126,401,1
14399,2010-02-03,2010-11-10,280,394,1
14400,2010-03-18,2011-07-13,482,149,1
14401,2009-12-14,2011-12-05,721,4,0
14402,2010-02-25,2010-02-25,0,652,1
14403,2010-03-10,2011-08-01,509,130,1
14404,2009-12-20,2011-11-06,686,33,0
14405,2010-11-18,2010-11-18,0,386,1
14406,2011-08-12,2011-08-12,0,119,1
14407,2011-03-08,2011-08-24,169,107,1
14408,2009-12-07,2011-11-29,722,10,0
14409,2010-05-21,2011-09-29,496,71,0
14410,2010-09-28,2011-09-08,345,92,1
14411,2011-02-02,2011-02-02,0,310,1
14412,2010-10-11,2011-10-28,382,42,0
14413,2010-01-19,2010-12-12,327,362,1
14414,2010-11-30,2011-09-09,283,91,1
14415,2009-12-16,2011-12-08,722,1,0
14416,2011-10-28,2011-11-17,20,22,0
14417,2010-11-17,2010-11-17,0,387,1
14418,2011-08-23,2011-12-06,105,3,0
14419,2010-11-22,2011-11-29,372,10,0
14420,2010-01-17,2011-09-01,592,99,1
14421,2010-01-17,2011-10-13,634,57,0
14422,2009-12-17,2011-12-09,722,0,0
14423,2010-01-14,2011-05-05,476,218,1
14424,2011-11-22,2011-11-22,0,17,0
14425,2009-12-02,2010-10-01,303,434,1
14426,2010-03-04,2011-11-16,622,23,0
14427,2010-03-18,2011-10-20,581,50,0
14428,2011-01-18,2011-12-02,318,7,0
14429,2010-11-01,2010-11-01,0,403,1
14430,2010-04-11,2010-07-16,96,511,1
14431,2010-01-21,2011-02-10,385,302,1
14432,2011-09-11,2011-11-30,80,9,0
14433,2010-08-31,2010-08-31,0,465,1
14434,2011-09-28,2011-11-18,51,21,0
14435,2010-07-26,2010-07-26,0,501,1
14436,2010-06-04,2011-09-02,455,98,1
14437,2010-05-05,2010-12-09,218,365,1
14438,2011-02-06,2011-02-06,0,306,1
14439,2010-01-21,2011-01-24,368,319,1
14440,2009-12-02,2011-12-01,729,8,0
14441,2010-01-18,2011-12-09,690,0,0
14442,2010-01-18,2011-05-19,486,204,1
14443,2010-11-25,2011-10-17,326,53,0
14444,2010-09-09,2010-09-09,0,456,1
14445,2010-09-10,2010-09-10,0,455,1
14446,2010-11-18,2011-12-09,386,0,0
14447,2010-11-04,2011-11-21,382,18,0
14448,2010-12-10,2011-11-30,355,9,0
14449,2010-09-29,2011-11-21,418,18,0
14450,2010-04-08,2011-06-12,430,180,1
14451,2010-01-17,2011-10-10,631,60,0
14452,2010-07-06,2011-11-29,511,10,0
14453,2011-06-02,2011-06-02,0,190,1
14454,2009-12-06,2010-11-28,357,376,1
14455,2010-08-01,2010-10-03,63,432,1
14456,2011-07-20,2011-12-04,137,5,0
14457,2011-02-02,2011-02-02,0,310,1
14458,2010-11-24,2010-11-24,0,380,1
14459,2010-02-26,2011-07-07,496,155,1
14460,2009-12-15,2011-08-21,614,110,1
14461,2010-01-18,2011-07-14,542,148,1
14462,2010-10-03,2011-10-04,366,66,0
14463,2010-07-28,2011-09-02,401,98,1
14464,2010-03-22,2010-05-20,59,568,1
14465,2010-01-07,2011-04-07,455,246,1
14466,2009-12-13,2011-11-10,697,29,0
14467,2009-12-02,2011-11-22,720,17,0
14468,2009-12-06,2009-12-06,0,733,1
14469,2010-01-29,2010-10-19,263,416,1
14470,2010-10-05,2011-11-28,419,11,0
14471,2009-12-07,2010-04-27,141,591,1
14472,2010-01-19,2011-08-28,586,103,1
14473,2011-03-02,2011-09-26,208,74,0
14474,2010-05-09,2011-10-24,533,46,0
14475,2010-10-27,2011-09-29,337,71,0
14476,2011-03-27,2011-03-27,0,257,1
14477,2010-01-04,2011-11-20,685,19,0
14478,2009-12-01,2010-11-22,356,382,1
14479,2009-12-06,2011-03-31,480,253,1
14480,2009-12-21,2011-11-28,707,11,0
14481,2010-01-31,2011-06-28,513,164,1
14482,2010-08-26,2011-11-21,452,18,0
14483,2009-12-03,2011-03-03,455,281,1
14484,2009-12-17,2011-10-20,672,50,0
14485,2011-11-01,2011-11-01,0,38,0
14486,2010-06-04,2010-07-16,42,511,1
14487,2010-11-25,2011-11-13,353,26,0
14488,2011-10-03,2011-10-03,0,67,0
14489,2010-04-06,2011-05-16,405,207,1
14490,2010-10-07,2010-10-29,22,406,1
14491,2010-12-02,2011-06-17,197,175,1
14492,2010-03-30,2010-10-05,189,430,1
14493,2010-03-08,2011-12-02,634,7,0
14494,2009-12-08,2011-11-14,706,25,0
14495,2010-02-18,2011-10-20,609,50,0
14496,2010-03-16,2011-02-01,322,311,1
14497,2010-02-04,2011-02-03,364,309,1
14498,2010-06-07,2011-10-28,508,42,0
14499,2010-08-27,2011-11-13,443,26,0
14500,2011-06-03,2011-09-12,101,88,0
14501,2011-01-24,2011-06-09,136,183,1
14502,2011-01-30,2011-11-20,294,19,0
14503,2011-06-14,2011-12-06,175,3,0
14504,2011-03-06,2011-10-23,231,47,0
14505,2009-12-09,2011-11-22,713,17,0
14506,2010-04-19,2011-11-22,582,17,0
14507,2009-12-10,2011-11-16,706,23,0
14508,2010-06-17,2011-11-17,518,22,0
14509,2010-06-23,2010-06-23,0,534,1
14510,2010-09-29,2010-11-29,61,375,1
14511,2011-07-29,2011-11-28,122,11,0
14512,2009-12-07,2011-06-05,545,187,1
14513,2010-05-20,2011-08-31,468,100,1
14514,2009-12-13,2011-10-09,665,61,0
14515,2010-06-07,2011-11-22,533,17,0
14516,2010-07-11,2010-07-11,0,516,1
14517,2011-07-21,2011-11-06,108,33,0
14518,2011-10-06,2011-10-06,0,64,0
14519,2009-12-11,2010-01-25,45,683,1
14520,2011-02-22,2011-12-08,289,1,0
14521,2010-08-05,2010-08-05,0,491,1
14522,2010-01-24,2011-11-15,660,24,0
14523,2011-08-23,2011-08-23,0,108,1
14524,2010-10-19,2011-11-08,385,31,0
14525,2009-12-13,2011-11-20,707,19,0
14526,2010-11-15,2010-11-15,0,389,1
14527,2009-12-02,2011-12-07,735,2,0
14528,2011-11-02,2011-11-02,0,37,0
14529,2011-08-21,2011-10-10,50,60,0
14530,2010-01-21,2011-11-14,662,25,0
14531,2010-08-17,2010-08-17,0,479,1
14532,2010-01-10,2011-04-17,462,236,1
14533,2010-04-08,2011-11-15,586,24,0
14534,2010-03-15,2011-12-07,632,2,0
14535,2010-02-24,2011-10-10,593,60,0
14536,2011-03-25,2011-03-25,0,259,1
14537,2010-03-26,2011-10-13,566,57,0
14538,2010-01-25,2011-10-06,619,64,0
14539,2011-10-26,2011-11-24,29,15,0
14540,2009-12-07,2011-11-30,723,9,0
14541,2010-01-07,2011-10-12,643,58,0
14542,2011-06-07,2011-06-07,0,185,1
14543,2009-12-01,2011-11-11,710,28,0
14544,2010-08-26,2011-11-15,446,24,0
14545,2010-02-03,2010-02-03,0,674,1
14546,2009-12-06,2011-12-04,728,5,0
14547,2011-10-16,2011-12-06,51,3,0
14548,2009-12-06,2011-07-12,583,150,1
14549,2009-12-02,2011-02-01,426,311,1
14550,2010-08-13,2011-11-29,473,10,0
14551,2010-01-27,2011-11-21,663,18,0
14552,2010-04-26,2011-07-11,441,151,1
14553,2010-07-18,2011-11-20,490,19,0
14554,2011-10-18,2011-11-29,42,10,0
14555,2009-12-18,2011-10-13,664,57,0
14556,2010-01-20,2010-04-22,92,596,1
14557,2011-09-15,2011-09-15,0,85,0
14558,2009-12-08,2010-02-23,77,654,1
14559,2010-11-14,2010-11-14,0,390,1
14560,2009-12-02,2011-12-02,730,7,0
14561,2011-06-08,2011-09-25,109,75,0
14562,2010-02-07,2011-12-06,667,3,0
14563,2010-04-26,2010-07-18,83,509,1
14564,2009-12-04,2010-10-01,301,434,1
14565,2010-08-23,2011-09-05,378,95,1
14566,2010-06-24,2011-08-21,423,110,1
14567,2011-08-01,2011-10-14,74,56,0
14568,2010-09-30,2010-09-30,0,435,1
14569,2010-04-15,2011-12-08,602,1,0
14570,2010-09-22,2011-03-04,163,280,1
14571,2010-10-10,2010-10-10,0,425,1
14572,2010-03-28,2011-12-06,618,3,0
14573,2010-01-08,2011-06-13,521,179,1
14574,2009-12-07,2009-12-07,0,732,1
14575,2010-08-08,2010-08-08,0,488,1
14576,2010-12-02,2010-12-02,0,372,1
14577,2009-12-11,2011-11-27,716,12,0
14578,2011-12-06,2011-12-06,0,3,0
14579,2010-10-03,2010-10-03,0,432,1
14580,2010-07-09,2010-07-09,0,518,1
14581,2010-06-13,2011-11-23,528,16,0
14582,2011-10-30,2011-10-30,0,40,0
14583,2010-03-28,2011-12-04,616,5,0
14584,2010-02-17,2011-06-23,491,169,1
14585,2010-10-19,2011-10-20,366,50,0
14586,2011-03-08,2011-03-08,0,276,1
14587,2011-01-12,2011-11-21,313,18,0
14588,2010-05-10,2010-05-10,0,578,1
14589,2010-12-03,2010-12-03,0,371,1
14590,2009-12-07,2010-10-11,308,424,1
14591,2011-05-10,2011-11-24,198,15,0
14592,2011-10-06,2011-11-04,29,35,0
14593,2009-12-09,2011-11-18,709,21,0
14594,2010-12-01,2011-12-02,366,7,0
14595,2010-01-20,2011-11-20,669,19,0
14596,2010-03-23,2010-03-23,0,626,1
14597,2010-09-28,2011-11-28,426,11,0
14598,2010-05-19,2011-10-26,525,44,0
14599,2010-07-18,2010-11-14,119,390,1
14600,2010-11-11,2011-02-07,88,305,1
14601,2011-11-29,2011-11-29,0,10,0
14602,2010-02-21,2010-02-21,0,656,1
14603,2011-03-10,2011-03-10,0,274,1
14604,2010-03-16,2010-03-16,0,633,1
14605,2009-12-08,2010-11-30,357,374,1
14606,2009-12-03,2011-12-08,735,1,0
14607,2009-12-15,2011-11-24,709,15,0
14608,2009-12-06,2011-12-05,729,4,0
14609,2010-02-09,2011-09-28,596,72,0
14610,2010-07-13,2010-11-09,119,395,1
14611,2010-04-20,2010-09-22,155,443,1
14612,2010-10-20,2010-10-20,0,415,1
14613,2010-01-28,2010-01-28,0,680,1
14614,2010-11-18,2010-11-18,0,386,1
14615,2010-06-09,2010-11-10,154,394,1
14616,2010-06-09,2011-04-11,306,242,1
14617,2010-10-20,2010-11-02,13,402,1
14618,2010-06-11,2011-11-30,537,9,0
14619,2010-06-16,2011-04-08,296,245,1
14620,2011-03-01,2011-05-18,78,205,1
14621,2010-01-25,2011-12-08,682,1,0
14622,2011-06-08,2011-06-08,0,184,1
14623,2010-04-16,2011-11-07,570,32,0
14624,2010-04-14,2011-10-13,547,57,0
14625,2009-12-16,2011-05-27,527,196,1
14626,2009-12-10,2011-11-16,706,23,0
14627,2010-11-25,2010-11-25,0,379,1
14628,2010-01-25,2011-09-09,592,91,1
14629,2011-10-23,2011-12-05,43,4,0
14630,2010-08-12,2010-08-12,0,484,1
14631,2010-08-09,2011-10-20,437,50,0
14632,2011-03-22,2011-03-22,0,262,1
14633,2011-03-18,2011-03-18,0,266,1
14634,2010-06-16,2010-09-28,104,437,1
14635,2010-09-12,2010-09-12,0,453,1
14636,2011-03-16,2011-11-03,232,36,0
14637,2010-01-31,2010-01-31,0,677,1
14638,2011-10-20,2011-10-20,0,50,0
14639,2010-02-16,2011-10-18,609,52,0
14640,2010-01-22,2011-11-15,662,24,0
14641,2011-11-18,2011-11-18,0,21,0
14642,2011-10-12,2011-10-12,0,58,0
14643,2009-12-11,2011-06-22,558,170,1
14644,2009-12-03,2011-10-03,669,67,0
14645,2010-03-15,2011-07-06,478,156,1
14646,2009-12-02,2011-12-08,736,1,0
14647,2010-07-04,2011-05-22,322,201,1
14648,2009-12-10,2010-10-19,313,416,1
14649,2010-01-20,2011-12-05,684,4,0
14650,2010-04-29,2010-04-29,0,589,1
14651,2010-03-18,2011-10-03,564,67,0
14652,2011-09-23,2011-09-23,0,77,0
14653,2009-12-02,2011-12-08,736,1,0
14654,2009-12-01,2009-12-01,0,738,1
14655,2010-04-22,2011-12-01,588,8,0
14656,2010-04-15,2011-06-23,434,169,1
14657,2010-09-30,2011-11-22,418,17,0
14658,2011-08-14,2011-12-04,112,5,0
14659,2011-01-28,2011-12-01,307,8,0
14660,2011-08-31,2011-09-14,14,86,0
14661,2011-11-13,2011-11-13,0,26,0
14662,2009-12-03,2011-11-11,708,28,0
14663,2010-10-05,2010-10-05,0,430,1
14664,2011-11-06,2011-11-20,14,19,0
14665,2010-04-26,2011-10-10,532,60,0
14666,2011-11-15,2011-11-15,0,24,0
14667,2009-12-02,2011-11-29,727,10,0
14668,2010-09-20,2010-09-20,0,445,1
14669,2009-12-02,2011-04-12,496,241,1
14670,2009-12-07,2011-03-04,452,280,1
14671,2010-05-20,2010-06-08,19,549,1
14672,2010-01-28,2011-04-19,446,234,1
14673,2010-10-26,2011-12-06,406,3,0
14674,2010-07-18,2010-07-18,0,509,1
14675,2010-11-16,2011-11-23,372,16,0
14676,2010-03-10,2011-11-08,608,31,0
14677,2010-04-26,2010-04-26,0,592,1
14678,2010-05-09,2010-05-09,0,579,1
14679,2009-12-08,2010-11-23,350,381,1
14680,2009-12-04,2011-11-14,710,25,0
14681,2010-02-24,2011-09-29,582,71,0
14682,2010-02-05,2011-06-05,485,187,1
14683,2010-04-30,2010-04-30,0,588,1
14684,2010-11-14,2011-11-14,365,25,0
14685,2009-12-13,2010-05-12,150,576,1
14686,2010-02-18,2010-10-21,245,414,1
14687,2010-06-06,2011-08-25,445,106,1
14688,2010-09-09,2011-12-02,449,7,0
14689,2011-05-15,2011-05-15,0,208,1
14690,2010-10-25,2011-10-26,366,44,0
14691,2011-05-11,2011-11-09,182,30,0
14692,2010-04-01,2011-07-25,480,137,1
14693,2010-07-02,2011-03-20,261,264,1
14694,2010-04-01,2010-04-01,0,617,1
14695,2009-12-07,2010-07-08,213,519,1
14696,2010-10-14,2011-12-05,417,4,0
14697,2011-05-05,2011-05-05,0,218,1
14698,2011-10-19,2011-12-08,50,1,0
14699,2010-07-02,2011-05-09,311,214,1
14700,2010-08-11,2011-11-07,453,32,0
14701,2010-01-24,2011-11-29,674,10,0
14702,2009-12-10,2011-12-08,728,1,0
14703,2011-11-25,2011-11-25,0,14,0
14704,2010-03-25,2011-11-28,613,11,0
14705,2011-05-25,2011-05-25,0,198,1
14706,2010-03-31,2010-03-31,0,618,1
14707,2010-05-12,2010-09-30,141,435,1
14708,2010-09-10,2011-12-07,453,2,0
14709,2009-12-05,2011-11-24,719,15,0
14710,2009-12-03,2011-11-25,722,14,0
14711,2011-03-22,2011-11-29,252,10,0
14712,2010-10-17,2011-11-10,389,29,0
14713,2009-12-03,2011-11-30,727,9,0
14714,2010-01-21,2011-11-15,663,24,0
14715,2010-01-19,2011-11-15,665,24,0
14716,2010-09-21,2011-10-27,401,43,0
14717,2009-12-06,2009-12-06,0,733,1
14718,2010-10-25,2010-10-25,0,410,1
14719,2011-04-04,2011-12-08,248,1,0
14720,2011-08-05,2011-12-04,121,5,0
14721,2010-11-25,2010-11-25,0,379,1
14722,2010-08-10,2011-07-15,339,147,1
14723,2009-12-04,2011-11-29,725,10,0
14724,2010-04-28,2010-04-28,0,590,1
14725,2010-06-23,2011-11-15,510,24,0
14726,2010-02-23,2010-02-23,0,654,1
14727,2010-06-11,2011-03-10,272,274,1
14728,2010-10-22,2010-10-22,0,413,1
14729,2010-03-24,2010-12-01,252,373,1
14730,2011-03-08,2011-12-08,275,1,0
14731,2011-05-11,2011-10-23,165,47,0
14732,2009-12-09,2011-12-01,722,8,0
14733,2010-11-02,2011-11-23,386,16,0
14734,2010-06-06,2010-10-10,126,425,1
14735,2009-12-04,2011-12-06,732,3,0
14736,2010-08-11,2010-08-11,0,485,1
14737,2010-11-04,2011-12-06,397,3,0
14738,2009-12-07,2011-10-28,690,42,0
14739,2009-12-02,2011-12-05,733,4,0
14740,2010-02-25,2011-05-26,455,197,1
14741,2010-10-18,2011-11-28,406,11,0
14742,2010-09-30,2010-09-30,0,435,1
14743,2010-04-26,2010-04-26,0,592,1
14744,2010-05-18,2011-11-23,554,16,0
14745,2010-03-12,2011-08-19,525,112,1
14746,2010-10-12,2010-10-29,17,406,1
14747,2011-04-04,2011-04-04,0,249,1
14748,2010-03-04,2011-11-10,616,29,0
14749,2010-08-17,2010-08-17,0,479,1
14750,2009-12-03,2009-12-03,0,736,1
14751,2009-12-13,2010-01-24,42,684,1
14752,2011-10-27,2011-10-27,0,43,0
14753,2010-09-05,2011-09-13,373,87,0
14754,2010-01-18,2011-10-26,646,44,0
14755,2009-12-03,2011-11-30,727,9,0
14756,2010-10-11,2011-11-24,409,15,0
14757,2011-09-25,2011-09-25,0,75,0
14758,2010-04-08,2011-07-18,466,144,1
14759,2011-04-21,2011-12-05,228,4,0
14760,2011-02-15,2011-02-15,0,297,1
14761,2010-09-21,2011-10-12,386,58,0
14762,2010-03-23,2011-03-21,363,263,1
14764,2011-10-24,2011-10-24,0,46,0
14765,2011-06-16,2011-11-10,147,29,0
14766,2010-06-06,2011-12-01,543,8,0
14767,2010-08-22,2010-08-22,0,474,1
14768,2011-08-04,2011-11-22,110,17,0
14769,2009-12-16,2011-12-07,721,2,0
14770,2010-02-25,2011-04-21,420,232,1
14771,2009-12-03,2010-03-28,115,621,1
14772,2011-08-19,2011-08-19,0,112,1
14773,2010-04-26,2010-04-26,0,592,1
14774,2010-06-29,2010-06-29,0,528,1
14775,2010-12-02,2011-10-12,314,58,0
14776,2010-09-19,2011-10-19,395,51,0
14777,2010-11-01,2010-11-01,0,403,1
14778,2011-02-04,2011-08-04,181,127,1
14779,2011-01-20,2011-03-04,43,280,1
14780,2011-09-21,2011-10-16,25,54,0
14782,2011-01-24,2011-01-24,0,319,1
14783,2010-02-18,2010-02-18,0,659,1
14784,2010-11-15,2011-11-13,363,26,0
14785,2011-11-24,2011-11-29,5,10,0
14786,2010-06-07,2010-06-07,0,550,1
14787,2010-08-25,2010-08-25,0,471,1
14788,2010-04-22,2011-12-02,589,7,0
14789,2011-11-11,2011-11-11,0,28,0
14790,2009-12-11,2011-11-23,712,16,0
14791,2010-04-12,2010-04-12,0,606,1
14792,2011-10-07,2011-10-07,0,63,0
14793,2010-06-22,2011-11-18,514,21,0
14794,2010-08-09,2011-12-07,485,2,0
14795,2011-06-26,2011-06-26,0,166,1
14796,2009-12-14,2011-12-08,724,1,0
14797,2010-07-20,2010-07-20,0,507,1
14798,2010-03-01,2011-10-18,596,52,0
14799,2009-12-02,2011-10-19,686,51,0
14800,2010-09-30,2011-10-23,388,47,0
14801,2011-10-09,2011-10-09,0,61,0
14802,2010-09-27,2010-09-27,0,438,1
14803,2011-02-20,2011-06-30,130,162,1
14804,2011-12-01,2011-12-01,0,8,0
14805,2010-03-28,2011-11-24,606,15,0
14806,2010-09-26,2011-09-25,364,75,0
14807,2010-02-28,2010-11-14,259,390,1
14808,2011-06-20,2011-10-31,133,39,0
14809,2010-03-28,2010-03-28,0,621,1
14810,2010-10-06,2011-10-30,389,40,0
14811,2010-11-17,2010-11-17,0,387,1
14812,2010-04-20,2010-04-20,0,598,1
14813,2010-04-08,2010-12-05,241,369,1
14814,2010-05-07,2010-05-07,0,581,1
14815,2011-10-03,2011-11-03,31,36,0
14816,2011-05-26,2011-05-26,0,197,1
14817,2010-03-22,2011-05-23,427,200,1
14818,2010-03-02,2011-09-27,574,73,0
14819,2009-12-21,2011-10-06,654,64,0
14820,2010-01-31,2011-11-18,656,21,0
14821,2010-02-01,2010-12-08,310,366,1
14822,2010-08-11,2010-08-11,0,485,1
14823,2011-05-29,2011-06-12,14,180,1
14824,2010-03-12,2011-11-29,627,10,0
14825,2010-04-06,2011-12-06,609,3,0
14826,2010-01-13,2010-05-07,114,581,1
14828,2009-12-07,2011-05-27,536,196,1
14829,2010-09-29,2011-11-10,407,29,0
14830,2011-10-17,2011-10-17,0,53,0
14831,2009-12-02,2010-01-28,57,680,1
14832,2010-03-19,2010-03-19,0,630,1
14833,2010-07-29,2010-07-29,0,498,1
14834,2010-10-28,2011-11-22,390,17,0
14835,2010-04-01,2010-06-29,89,528,1
14836,2011-11-09,2011-11-29,20,10,0
14837,2010-01-24,2011-09-11,595,89,0
14838,2009-12-03,2010-10-12,313,423,1
14839,2010-01-04,2010-10-17,286,418,1
14840,2010-06-18,2011-03-17,272,267,1
14841,2009-12-02,2011-10-17,684,53,0
14842,2011-02-04,2011-10-27,265,43,0
14843,2010-09-29,2010-09-29,0,436,1
14844,2010-04-12,2011-10-07,543,63,0
14845,2010-04-19,2010-04-19,0,599,1
14846,2010-10-08,2010-10-08,0,427,1
14847,2010-05-24,2011-07-14,416,148,1
14848,2010-10-31,2010-10-31,0,404,1
14849,2010-01-10,2011-11-18,677,21,0
14850,2010-05-20,2011-02-01,257,311,1
14851,2010-03-19,2011-11-16,607,23,0
14852,2010-03-05,2011-10-12,586,58,0
14853,2010-04-13,2011-11-15,581,24,0
14854,2010-01-22,2011-09-22,608,78,0
14855,2010-04-08,2011-08-12,491,119,1
14856,2011-10-14,2011-11-03,20,36,0
14857,2010-03-15,2011-10-11,575,59,0
14858,2010-07-22,2010-07-22,0,505,1
14859,2010-06-03,2011-11-27,542,12,0
14860,2011-11-20,2011-11-20,0,19,0
14861,2009-12-08,2011-10-18,679,52,0
14862,2011-07-14,2011-11-14,123,25,0
14863,2011-11-10,2011-11-10,0,29,0
14865,2009-12-01,2011-12-02,731,7,0
14866,2010-08-26,2011-11-29,460,10,0
14867,2009-12-05,2011-06-07,549,185,1
14868,2010-10-15,2011-12-06,417,3,0
14869,2009-12-16,2011-12-01,715,8,0
14870,2010-01-25,2011-03-23,422,261,1
14871,2009-12-01,2011-12-06,735,3,0
14872,2010-03-16,2010-08-13,150,483,1
14873,2010-03-16,2011-05-13,423,210,1
14874,2010-06-22,2010-06-22,0,535,1
14875,2010-09-24,2011-08-24,334,107,1
14876,2010-05-27,2010-07-06,40,521,1
14877,2010-03-07,2010-10-17,224,418,1
14878,2010-02-21,2011-11-27,644,12,0
14879,2010-01-24,2010-01-24,0,684,1
14880,2011-02-24,2011-09-23,211,77,0
14881,2011-11-20,2011-11-20,0,19,0
14882,2010-03-30,2011-11-13,593,26,0
14883,2011-05-12,2011-11-21,193,18,0
14884,2010-02-08,2010-02-08,0,669,1
14885,2010-08-31,2011-07-31,334,131,1
14886,2011-04-01,2011-04-01,0,252,1
14887,2011-09-21,2011-09-21,0,79,0
14888,2011-05-16,2011-05-16,0,207,1
14889,2011-01-07,2011-01-07,0,336,1
14890,2010-02-18,2011-03-31,406,253,1
14891,2010-09-29,2011-07-14,288,148,1
14892,2010-01-18,2010-01-18,0,690,1
14893,2010-04-01,2011-11-30,608,9,0
14894,2009-12-02,2011-09-15,652,85,0
14895,2009-12-10,2011-12-02,722,7,0
14896,2009-12-06,2011-05-19,529,204,1
14897,2009-12-15,2011-12-02,717,7,0
14898,2009-12-03,2011-11-16,713,23,0
14899,2010-11-09,2010-11-09,0,395,1
14900,2010-07-05,2010-07-05,0,522,1
14901,2010-07-29,2011-11-28,487,11,0
14902,2010-06-04,2011-11-14,528,25,0
14903,2011-03-06,2011-11-18,257,21,0
14904,2010-10-08,2011-12-07,425,2,0
14905,2009-12-03,2011-07-05,579,157,1
14906,2010-09-20,2010-09-20,0,445,1
14907,2010-04-16,2011-12-06,599,3,0
14908,2010-09-02,2011-09-26,389,74,0
14909,2010-02-14,2010-09-28,226,437,1
14910,2011-10-16,2011-12-07,52,2,0
14911,2009-12-01,2011-12-08,737,1,0
14912,2010-01-26,2011-11-23,666,16,0
14913,2010-08-11,2011-11-04,450,35,0
14915,2009-12-03,2011-09-09,645,91,1
14916,2010-04-01,2011-09-30,547,70,0
14917,2010-04-22,2010-04-22,0,596,1
14918,2010-04-08,2011-08-16,495,115,1
14919,2010-06-18,2010-06-18,0,539,1
14920,2010-05-23,2011-05-11,353,212,1
14921,2011-05-22,2011-11-09,171,30,0
14922,2010-07-20,2010-11-11,114,393,1
14923,2011-10-20,2011-10-20,0,50,0
14924,2010-03-10,2011-04-08,394,245,1
14926,2010-04-20,2010-11-23,217,381,1
14927,2010-11-08,2010-11-08,0,396,1
14928,2010-03-22,2010-03-22,0,627,1
14929,2010-10-14,2011-11-07,389,32,0
14930,2010-04-12,2011-08-23,498,108,1
14931,2011-04-13,2011-12-05,236,4,0
14932,2010-11-19,2010-12-09,20,365,1
14933,2010-09-21,2010-09-22,1,443,1
14934,2010-09-24,2011-09-19,360,81,0
14935,2010-03-30,2011-02-15,322,297,1
14936,2010-05-05,2011-11-06,550,33,0
14937,2011-08-01,2011-10-14,74,56,0
14938,2010-05-26,2010-05-26,0,562,1
14940,2009-12-06,2010-10-18,316,417,1
14941,2010-05-10,2010-05-10,0,578,1
14942,2009-12-10,2010-11-03,328,401,1
14943,2010-02-14,2010-02-14,0,663,1
14944,2010-02-17,2011-11-10,631,29,0
14945,2010-10-22,2010-10-22,0,413,1
14946,2011-11-25,2011-11-25,0,14,0
14947,2010-03-25,2011-09-28,552,72,0
14948,2011-05-04,2011-11-16,196,23,0
14949,2009-12-18,2010-08-27,252,469,1
14950,2011-11-20,2011-11-20,0,19,0
14951,2011-09-21,2011-09-21,0,79,0
14952,2009-12-03,2011-10-11,677,59,0
14953,2010-09-30,2011-11-14,410,25,0
14954,2010-01-05,2011-11-27,691,12,0
14955,2009-12-07,2009-12-07,0,732,1
14956,2010-10-14,2010-10-14,0,421,1
14957,2010-03-05,2011-03-31,391,253,1
14958,2009-12-03,2011-07-15,589,147,1
14959,2011-02-16,2011-10-06,232,64,0
14960,2011-06-21,2011-12-01,163,8,0
14961,2009-12-04,2011-11-29,725,10,0
14962,2010-05-04,2011-03-14,314,270,1
14963,2010-07-02,2011-11-30,516,9,0
14964,2011-04-06,2011-04-06,0,247,1
14965,2011-09-04,2011-09-04,0,96,1
14966,2009-12-15,2011-11-25,710,14,0
14967,2009-12-03,2011-10-21,687,49,0
14968,2010-09-07,2011-11-09,428,30,0
14969,2010-01-05,2010-01-05,0,703,1
14970,2010-02-14,2011-10-02,595,68,0
14971,2011-10-27,2011-11-04,8,35,0
14972,2010-11-23,2011-08-03,253,128,1
14973,2011-04-28,2011-08-24,118,107,1
14974,2011-11-02,2011-11-02,0,37,0
14975,2010-10-14,2011-10-13,364,57,0
14976,2011-01-17,2011-10-13,269,57,0
14977,2009-12-14,2009-12-14,0,725,1
14978,2010-04-28,2011-09-28,518,72,0
14979,2009-12-04,2009-12-04,0,735,1
14980,2009-12-02,2009-12-02,0,737,1
14981,2010-10-12,2011-04-07,177,246,1
14982,2010-05-16,2010-05-16,0,572,1
